ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10412,0.2637362637362638,0.12568380743982493,6,0.044113267949299546,2005-05-03,SHIPPED,2,5,2005,Classic Cars,35,S24_2840,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10425,0.27472527472527475,0.08698030634573306,5,0.040314925661750496,2005-05-31,IN PROCESS,2,5,2005,Classic Cars,35,S24_2840,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Small
10106,0.4725274725274726,0.6537199124726478,13,0.2336054032632216,2003-02-17,SHIPPED,1,2,2003,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10119,0.38461538461538464,0.4474835886214442,4,0.14421863040570795,2003-04-28,SHIPPED,2,4,2003,Planes,68,S24_2841,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Small
10131,0.3186813186813187,0.550601750547046,5,0.13732926392596836,2003-06-16,SHIPPED,2,6,2003,Planes,68,S24_2841,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,CT,97561,USA,EMEA,Lewis,Dan,Small
10143,0.23076923076923078,0.4662199124726477,8,0.08558843056996457,2003-08-10,SHIPPED,3,8,2003,Planes,68,S24_2841,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10155,0.18681318681318687,0.6255470459518601,6,0.08735819632415168,2003-10-06,SHIPPED,4,10,2003,Planes,68,S24_2841,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,CA,21240,Finland,EMEA,Karttunen,Matti,Small
10167,0.16483516483516486,0.5880743982494528,2,0.07244863672157328,2003-10-23,CANCELLED,4,10,2003,Planes,68,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10178,0.3076923076923077,0.7379649890590809,5,0.16664105518331082,2003-11-08,SHIPPED,4,11,2003,Planes,68,S24_2841,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,CA,31000,France,EMEA,Roulet,Annette,Small
10186,0.17582417582417587,0.5787746170678337,2,0.07648667308301724,2003-11-14,SHIPPED,4,11,2003,Planes,68,S24_2841,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,CA,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10198,0.46153846153846156,0.5599015317286651,5,0.2039039253213261,2003-11-27,SHIPPED,4,11,2003,Planes,68,S24_2841,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,CA,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
10209,0.40659340659340665,0.7567013129102844,1,0.22446688288150513,2004-01-09,SHIPPED,1,1,2004,Planes,68,S24_2841,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,CA,28034,USA,EMEA,Chandler,Michael,Medium
10222,0.28571428571428575,0.7474015317286653,5,0.15637685496376283,2004-02-19,SHIPPED,1,2,2004,Planes,68,S24_2841,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Small
10249,0.15384615384615385,0.5599015317286651,1,0.06428139201965785,2004-05-08,SHIPPED,2,5,2004,Planes,68,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,MA,51247,USA,EMEA,Tseng,Kyung,Small
10262,0.19780219780219782,0.550601750547046,10,0.08302752732034524,2004-06-24,CANCELLED,2,6,2004,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10274,0.3736263736263737,0.5224288840262582,2,0.15595334641602213,2004-07-21,SHIPPED,3,7,2004,Planes,68,S24_2841,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,EMEA,Nelson,Allen,Small
10284,0.2637362637362638,0.6442833698030634,12,0.12775620612808045,2004-08-21,SHIPPED,3,8,2004,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10296,0.16483516483516486,0.6068107221006565,8,0.07456397368659043,2004-09-15,SHIPPED,3,9,2004,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,CA,80686,Germany,EMEA,Donnermeyer,Michael,Small
10307,0.20879120879120883,0.6630196936542669,2,0.10307359858006995,2004-10-14,SHIPPED,4,10,2004,Planes,68,S24_2841,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,EMEA,Cervantes,Francisca,Small
10316,0.3076923076923077,0.5036925601750547,10,0.12381816484040858,2004-11-01,SHIPPED,4,11,2004,Planes,68,S24_2841,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small
10328,0.46153846153846156,0.438183807439825,1,0.17249370803056024,2004-11-12,SHIPPED,4,11,2004,Planes,68,S24_2841,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small
10339,0.5384615384615385,1.0,12,0.42147335388624235,2004-11-23,SHIPPED,4,11,2004,Planes,68,S24_2841,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium
10351,0.20879120879120883,0.6537199124726478,5,0.10182366015791869,2004-12-03,SHIPPED,4,12,2004,Planes,68,S24_2841,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Small
10373,0.3516483516483517,0.5957330415754923,7,0.16135896246287865,2005-01-31,SHIPPED,1,1,2005,Planes,68,S24_2841,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10386,0.3626373626373627,0.3977024070021882,1,0.12501663520988304,2005-03-01,RESOLVED,1,3,2005,Planes,68,S24_2841,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10398,0.2417582417582418,0.4194474835886214,3,0.08303046835192679,2005-03-30,SHIPPED,1,3,2005,Planes,68,S24_2841,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,CA,51100,France,EMEA,Henriot,Paul,Small
10400,0.19780219780219782,0.47565645514223187,2,0.07335741548026678,2005-04-01,SHIPPED,2,4,2005,Planes,68,S24_2841,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Small
10415,0.16483516483516486,0.5599015317286651,1,0.06926791106614602,2005-05-09,DISPUTED,2,5,2005,Planes,68,S24_2841,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10110,0.43956043956043966,1.0,10,0.40146183974760064,2003-03-18,SHIPPED,1,3,2003,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10124,0.20879120879120883,0.9172592997811817,9,0.13724470926799928,2003-05-21,SHIPPED,2,5,2003,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small
10148,0.3076923076923077,1.0,3,0.2874851018368948,2003-09-11,SHIPPED,3,9,2003,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
10161,0.20879120879120883,1.0,2,0.16746380876824452,2003-10-17,SHIPPED,4,10,2003,Classic Cars,117,S24_2887,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,CA,8200,Denmark,EMEA,Ibsen,Palle,Small
10173,0.18681318681318687,1.0,16,0.16513157072408935,2003-11-05,SHIPPED,4,11,2003,Classic Cars,117,S24_2887,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,CA,24100,Italy,EMEA,Rovelli,Giovanni,Small
10182,0.15384615384615385,1.0,13,0.14070409766577677,2003-11-12,SHIPPED,4,11,2003,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10192,0.18681318681318687,1.0,1,0.18897598427136308,2003-11-20,SHIPPED,4,11,2003,Classic Cars,117,S24_2887,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Medium
10204,0.39560439560439564,1.0,7,0.2764474103114038,2003-12-02,SHIPPED,4,12,2003,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium
10213,0.23076923076923078,1.0,3,0.1697210505070706,2004-01-22,SHIPPED,1,1,2004,Classic Cars,117,S24_2887,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,CA,WA1 1DP,UK,EMEA,Hardy,Thomas,Small
10227,0.29670329670329676,1.0,13,0.2836889653230319,2004-03-02,SHIPPED,1,3,2004,Classic Cars,117,S24_2887,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Medium
10241,0.2417582417582418,0.9815371991247266,5,0.16764394695261334,2004-04-13,SHIPPED,2,4,2004,Classic Cars,117,S24_2887,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,CA,67000,France,EMEA,Citeaux,Frederique,Small
10267,0.40659340659340665,1.0,2,0.3061312420638101,2004-07-07,SHIPPED,3,7,2004,Classic Cars,117,S24_2887,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,EMEA,Young,Jeff,Medium
10279,0.46153846153846156,1.0,2,0.3748955014716187,2004-08-09,SHIPPED,3,8,2004,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10288,0.46153846153846156,1.0,8,0.4453390899124823,2004-09-01,SHIPPED,3,9,2004,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,CA,69045,Singapore,APAC,Victorino,Wendy,Medium
10302,0.4285714285714286,1.0,4,0.3725419409484974,2003-10-06,SHIPPED,4,10,2003,Classic Cars,117,S24_2887,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
10311,0.40659340659340665,1.0,3,0.30243215959213776,2004-10-16,SHIPPED,4,10,2004,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10332,0.41758241758241765,0.2103391684901531,11,0.10126780518900907,2004-11-17,SHIPPED,4,11,2004,Classic Cars,117,S24_2887,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10346,0.19780219780219782,0.8254923413566739,5,0.11849636819362577,2004-11-29,SHIPPED,4,11,2004,Classic Cars,117,S24_2887,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small
10368,0.27472527472527475,1.0,5,0.2750599786628159,2005-01-19,SHIPPED,1,1,2005,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10380,0.41758241758241765,0.1286925601750547,7,0.08195405079308593,2005-02-16,SHIPPED,1,2,2005,Classic Cars,117,S24_2887,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10407,0.5824175824175825,0.9815371991247266,5,0.3924968402291946,2005-04-22,ON HOLD,2,4,2005,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,EMEA,Frick,Sue,Medium
10420,0.5384615384615385,0.949398249452954,8,0.35398035537955114,2005-05-29,IN PROCESS,2,5,2005,Classic Cars,117,S24_2887,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10109,0.2527472527472528,0.07138949671772432,6,0.03299616857110716,2003-03-10,SHIPPED,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,EMEA,Hernandez,Rosa,Small
10122,0.3626373626373627,0.055798687089715526,4,0.05332899041003127,2003-05-08,SHIPPED,2,5,2003,Classic Cars,37,S24_2972,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,CA,13008,France,EMEA,Lebihan,Laurence,Small
10135,0.15384615384615385,0.12294857768052514,1,0.017298412504678076,2003-07-02,SHIPPED,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Small
10147,0.20879120879120883,0.21594638949671774,1,0.04298464707988651,2003-09-05,SHIPPED,3,9,2003,Classic Cars,37,S24_2972,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,MA,58339,USA,EMEA,Nelson,Allen,Small
10160,0.39560439560439564,0.13840262582056895,2,0.07881008803242781,2003-10-11,SHIPPED,4,10,2003,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,CA,28034,USA,EMEA,Chandler,Michael,Small
10171,0.3296703296703297,0.11775164113785558,4,0.05849050083562061,2003-11-05,SHIPPED,4,11,2003,Classic Cars,37,S24_2972,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Small
10181,0.3406593406593407,0.21594638949671774,8,0.0806327923550825,2003-11-12,SHIPPED,4,11,2003,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,CA,N 5804,Norway,EMEA,Oeztan,Veysel,Small
10192,0.2637362637362638,0.05073851203501095,13,0.03202562814920148,2003-11-20,SHIPPED,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,EMEA,Young,Valarie,Small
10203,0.16483516483516486,0.13840262582056895,2,0.021680549561161326,2003-12-02,SHIPPED,4,12,2003,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10212,0.3076923076923077,0.22620350109409193,12,0.0730956636695104,2004-01-16,SHIPPED,1,1,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10225,0.39560439560439564,0.13334245076586437,3,0.07766749726300248,2004-02-22,SHIPPED,1,2,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,CA,1203,Switzerland,EMEA,Holz,Michael,Small
10239,0.15384615384615385,0.24179431072210067,2,0.03007719472643628,2004-04-12,SHIPPED,2,4,2004,Classic Cars,37,S24_2972,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10253,0.3736263736263737,0.21594638949671774,7,0.0900448286738815,2004-06-01,CANCELLED,2,6,2004,Classic Cars,37,S24_2972,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,CA,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
10266,0.3076923076923077,0.1849015317286652,8,0.06554603559971678,2004-07-06,SHIPPED,3,7,2004,Classic Cars,37,S24_2972,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,CA,42100,Italy,EMEA,Moroni,Maurizio,Small
10278,0.27472527472527475,0.16425054704595188,8,0.0531929676993854,2004-08-06,SHIPPED,3,8,2004,Classic Cars,37,S24_2972,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,EMEA,King,Sue,Small
10287,0.3296703296703297,0.174644420131291,6,0.06950172307687785,2004-08-30,SHIPPED,3,8,2004,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,CA,1203,Switzerland,EMEA,Holz,Michael,Small
10301,0.46153846153846156,0.10229759299781183,10,0.08581562525963796,2003-10-05,SHIPPED,4,10,2003,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,CA,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10310,0.29670329670329676,0.2055525164113785,4,0.06623938379506303,2004-10-16,SHIPPED,4,10,2004,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,CA,50739,Germany,EMEA,Pfalzheim,Henriette,Small
10321,0.3406593406593407,0.08684354485776802,12,0.054951704585141765,2004-11-04,SHIPPED,4,11,2004,Classic Cars,37,S24_2972,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,EMEA,Benitez,Violeta,Small
10331,0.23076923076923078,0.21006564551422324,13,0.048405703542546065,2004-11-17,SHIPPED,4,11,2004,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,PA,71270,USA,EMEA,Hernandez,Rosa,Small
10342,0.3626373626373627,0.1849015317286652,9,0.0803982450864553,2004-11-24,SHIPPED,4,11,2004,Classic Cars,37,S24_2972,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10355,0.3296703296703297,0.1591903719912473,4,0.0665106939584594,2004-12-07,SHIPPED,4,12,2004,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Small
10367,0.3296703296703297,1.0,2,0.3335328333089473,2005-01-12,RESOLVED,1,1,2005,Classic Cars,37,S24_2972,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,EMEA,Young,Julie,Medium
10378,0.38461538461538464,1.0,7,0.39518053154734295,2005-02-10,SHIPPED,1,2,2005,Classic Cars,37,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10390,0.3406593406593407,1.0,5,0.3244398989167445,2005-03-04,SHIPPED,1,3,2005,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10405,0.4505494505494506,0.24179431072210067,2,0.11853754263576721,2005-04-14,SHIPPED,2,4,2005,Classic Cars,37,S24_2972,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,CA,67000,France,EMEA,Citeaux,Frederique,Small
10419,0.09890109890109892,0.21594638949671774,7,0.011611192683889833,2005-05-17,SHIPPED,2,5,2005,Classic Cars,37,S24_2972,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Small
10105,0.41758241758241765,0.625,4,0.19935709049627703,2003-02-11,SHIPPED,1,2,2003,Vintage Cars,88,S24_3151,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,CA,1734,Denmark,EMEA,Petersen,Jytte,Medium
10119,0.3186813186813187,0.8306892778993435,13,0.19003254986702858,2003-04-28,SHIPPED,2,4,2003,Vintage Cars,88,S24_3151,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,CA,5020,Austria,EMEA,Pipps,Georg,Medium
10129,0.38461538461538464,0.9276531728665207,4,0.25005973970399986,2003-06-12,SHIPPED,2,6,2003,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,CA,WX3 6FW,UK,EMEA,Brown,Ann,Medium
10142,0.4725274725274726,0.9760667396061269,1,0.3185225433747014,2003-08-08,SHIPPED,3,8,2003,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,EMEA,Nelson,Valarie,Medium
10154,0.27472527472527475,0.8792396061269148,2,0.17235474428833286,2003-10-02,SHIPPED,4,10,2003,Vintage Cars,88,S24_3151,Boards & Toys Co.,3105552373,4097 Douglas Av.,Glendale,CA,92561,USA,EMEA,Young,Leslie,Small
10167,0.15384615384615385,0.7218271334792121,11,0.08169229898232955,2003-10-23,CANCELLED,4,10,2003,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,CA,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10177,0.4285714285714286,0.625,2,0.2046935923009675,2003-11-07,SHIPPED,4,11,2003,Vintage Cars,88,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,CA,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185,0.29670329670329676,0.649206783369803,2,0.14495021201161415,2003-11-14,SHIPPED,4,11,2003,Vintage Cars,88,S24_3151,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,EMEA,Tam,Wing C,Small
10197,0.4505494505494506,0.7702407002188185,8,0.25206625850050035,2003-11-26,SHIPPED,4,11,2003,Vintage Cars,88,S24_3151,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,CA,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10208,0.15384615384615385,0.8550328227571116,2,0.09601512278439223,2004-01-02,SHIPPED,1,1,2004,Vintage Cars,88,S24_3151,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,CA,69004,France,EMEA,Saveley,Mary,Small
10222,0.4505494505494506,0.6007932166301969,14,0.20924998547865659,2004-02-19,SHIPPED,1,2,2004,Vintage Cars,88,S24_3151,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,CA,91217,USA,EMEA,Thompson,Valarie,Medium
10233,0.3736263736263737,0.9276531728665207,2,0.24309611217682658,2004-03-29,SHIPPED,1,3,2004,Vintage Cars,88,S24_3151,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,NJ,94019,USA,EMEA,Brown,William,Medium
10248,0.2637362637362638,1.0,5,0.18907671460303058,2004-05-07,CANCELLED,2,5,2004,Vintage Cars,88,S24_3151,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,EMEA,Yu,Kwai,Medium
10261,0.17582417582417587,0.8792396061269148,3,0.11202462819846376,2004-06-17,SHIPPED,2,6,2004,Vintage Cars,88,S24_3151,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Small
10273,0.23076923076923078,1.0,6,0.17013794173375282,2004-07-21,SHIPPED,3,7,2004,Vintage Cars,88,S24_3151,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,CA,B-1180,Belgium,EMEA,Dewey,Catherine,Small
10283,0.3076923076923077,0.9034463894967177,8,0.19688956499937135,2004-08-20,SHIPPED,3,8,2004,Vintage Cars,88,S24_3151,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,EMEA,Lincoln,Elizabeth,Medium
10295,0.43956043956043966,0.7944474835886215,3,0.25193538259512216,2004-09-10,SHIPPED,3,9,2004,Vintage Cars,88,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,EMEA,Yoshido,Juri,Medium
10306,0.27472527472527475,0.7822757111597374,2,0.1561945110057078,2004-10-14,SHIPPED,4,10,2004,Vintage Cars,88,S24_3151,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,CA,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10315,0.19780219780219782,0.8186542669584245,1,0.11761405871916605,2004-10-29,SHIPPED,4,10,2004,Vintage Cars,88,S24_3151,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,CA,44000,France,EMEA,Labrune,Janine,Small
10326,0.38461538461538464,0.8064824945295404,3,0.22335076139631355,2004-11-09,SHIPPED,4,11,2004,Vintage Cars,88,S24_3151,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Lule,CA,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10350,0.2637362637362638,1.0,9,0.18667242128512787,2004-12-02,SHIPPED,4,12,2004,Vintage Cars,88,S24_3151,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,CA,28034,Spain,EMEA,Freyre,Diego,Medium
10373,0.29670329670329676,0.41630196936542674,12,0.10362945354897957,2005-01-31,SHIPPED,1,1,2005,Vintage Cars,88,S24_3151,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,CA,90110,Finland,EMEA,Koskitalo,Pirkko,Small
